21.5,0,120.038,23.5,6157.71,0.556725,-0.0506866,-0.621037,89.9987,0,7,38630.7,38145.8
21.6,0,120.038,23.5,6156.49,0.556813,-0.0518486,-0.591465,89.9988,0,7,38612.5,38127.6
21.7,0,120.038,23.5,6155.27,0.556901,-0.053007,-0.561833,89.9989,0,7,38594.3,38109.3
21.8,0,120.038,23.5,6154.07,0.556988,-0.0541615,-0.532164,89.999,0,7,38576.1,38091.1
21.9,0,120.039,23.5,6152.87,0.557074,-0.0553115,-0.502478,89.9991,0,7,38557.9,38072.9
22,0,120.039,23.5,6151.68,0.557159,-0.0564567,-0.472796,89.9992,0,7,38539.8,38054.6
22.1,0,120.039,23.5,6150.51,0.557244,-0.0575966,-0.443137,89.9992,0,7,38521.6,38036.4
22.2,0,120.039,23.5,6149.34,0.557328,-0.0587309,-0.413521,89.9993,0,7,38503.4,38018.1
22.3,0,120.039,23.5,6148.18,0.557411,-0.0598591,-0.383967,89.9993,0,7,38485.2,37999.8
22.4,0,120.039,23.5,6147.03,0.557494,-0.0609808,-0.354492,89.9993,0,7,38467,37981.6
22.5,0,120.04,23.5,6145.89,0.557575,-0.0620956,-0.325113,89.9994,0,7,38448.8,37963.3
22.6,0,120.04,23.5,6144.76,0.557656,-0.0632031,-0.295849,89.9994,0,7,38430.6,37945.1
22.7,0,120.04,23.5,6143.64,0.557736,-0.064303,-0.266714,89.9994,0,7,38412.4,37926.8
22.8,0,120.04,23.5,6142.53,0.557815,-0.0653949,-0.237726,89.9994,0,7,38394.2,37908.5
22.9,0,120.04,23.5,6141.43,0.557893,-0.0664784,-0.208898,89.9994,0,7,38375.9,37890.2
23,0,120.041,23.5,6140.34,0.55797,-0.0675531,-0.180246,89.9994,0,7,38357.7,37872
23.1,0,120.041,23.5,6139.26,0.558046,-0.0686188,-0.151783,89.9994,0,7,38339.5,37853.7
23.2,0,120.041,23.5,6138.19,0.558122,-0.0696751,-0.123523,89.9994,0,7,38321.3,37835.4
23.3,0,120.041,23.5,6137.12,0.558197,-0.0707217,-0.0954783,89.9993,0,7,38303.1,37817.1
23.4,0,120.041,23.5,6136.07,0.55827,-0.0717582,-0.0676617,89.9993,0,7,38284.9,37798.8
23.5,0,120.042,23.5,6135.03,0.558343,-0.0727845,-0.0400848,89.9993,0,7,38266.7,37780.6
23.6,0,120.042,23.5,6134,0.558415,-0.0738001,-0.0127586,89.9992,0,7,38248.5,37762.3
23.7,0,120.042,23.5,6132.97,0.558486,-0.0748048,0.0143064,89.9992,0,7,38230.3,37744
23.8,0,120.042,23.5,6131.96,0.558557,-0.0757984,0.0411001,89.9991,0,7,38212.1,37725.7
23.9,0,120.042,23.5,6130.96,0.558626,-0.0767805,0.0676131,89.9991,0,7,38193.9,37707.4
24,0,120.042,23.5,6129.96,0.558694,-0.077751,0.0938364,89.999,0,7,38175.7,37689.1
24.1,0,120.043,23.5,6128.98,0.558762,-0.0787097,0.119762,89.9989,0,7,38157.5,37670.8
24.2,0,120.043,23.5,6128,0.558828,-0.0796562,0.145381,89.9988,0,7,38139.2,37652.5
24.3,0,120.043,23.5,6127.04,0.558894,-0.0805905,0.170687,89.9987,0,7,38121,37634.2
24.4,0,120.043,23.5,6126.08,0.558959,-0.0815122,0.195673,89.9987,0,7,38102.8,37615.9
24.5,0,120.043,23.5,6125.13,0.559023,-0.0824213,0.220332,89.9986,0,7,38084.6,37597.6
24.6,0,120.044,23.5,6124.2,0.559086,-0.0833175,0.24466,89.9985,0,7,38066.4,37579.3
24.7,0,120.044,23.5,6123.27,0.559148,-0.0842007,0.268649,89.9984,0,7,38048.2,37561
24.8,0,120.044,23.5,6122.35,0.559209,-0.0850708,0.292296,89.9982,0,7,38030,37542.6
24.9,0,120.044,23.5,6121.43,0.559269,-0.0859275,0.315597,89.9981,0,7,38011.8,37524.3
25,0,120.044,23.5,6120.53,0.559329,-0.0867708,0.338547,89.998,0,7,37993.6,37506
25.1,0,120.045,23.5,6119.64,0.559387,-0.0876005,0.361142,89.9979,0,7,37975.3,37487.7
25.2,0,120.045,23.5,6118.75,0.559445,-0.0884166,0.383381,89.9978,0,7,37957.1,37469.4
25.3,0,120.045,23.5,6117.88,0.559502,-0.089219,0.405259,89.9976,0,7,37938.9,37451.1
